Store_Dept_Date,Weekly_Sales
39_52_2010-7-23,4174.26
34_3_2010-2-12,2964.03
14_72_2010-7-30,20412.94
27_74_2011-11-18,31475.8
25_68_2011-9-9,1992.93
43_39_2011-7-1,19496.98
37_8_2011-12-30,378.47
32_77_2010-7-30,26094.43
18_46_2012-7-27,1313.61
18_34_2011-7-1,3245.0
30_71_2011-3-11,39971.51
0_58_2010-9-24,44878.45
18_3_2011-9-2,4926.57
8_68_2011-4-15,3247.37
19_28_2010-8-13,950.0
43_52_2012-8-3,2208.22
16_37_2012-10-26,5433.67
35_49_2011-12-23,1729.79
38_77_2010-12-10,1973.61
40_5_2011-7-1,2551.89
43_66_2012-5-4,13358.53
11_11_2012-9-7,5288.22
1_48_2010-8-20,12381.0
25_66_2011-11-25,24192.01
20_78_2012-3-2,25098.24
22_21_2010-7-9,2645.63
33_19_2011-1-7,1163.31
28_35_2011-8-12,8157.21
4_0_2010-3-26,49711.13
8_43_2011-4-15,24901.03
15_44_2011-6-3,6851.5
36_35_2011-6-17,113.66
33_55_2011-9-23,10951.86
17_20_2011-3-11,3590.54
9_72_2012-7-13,26140.18
22_8_2010-6-11,0.5
32_63_2011-7-22,36782.77
28_47_2011-5-27,78.84
3_43_2011-4-29,27858.5
22_13_2012-8-17,3680.23
30_2_2011-9-16,1762.8
39_30_2011-2-25,46369.49
5_23_2010-6-4,2851.5
21_16_2011-11-4,6745.03
25_72_2011-12-30,51395.89
42_0_2011-7-29,8612.84
33_42_2011-2-25,10121.15
3_26_2012-6-8,23762.86
24_52_2011-1-14,3184.94
40_18_2011-5-13,197.43
18_1_2011-1-7,9576.82
20_53_2012-9-14,477.0
43_63_2011-11-4,25690.35
14_65_2010-11-5,11816.47
1_32_2011-6-17,44587.16
14_57_2012-10-5,3709.35
21_45_2010-5-14,17.08
27_79_2011-8-5,7115.84
13_34_2010-5-14,1296.83
20_59_2010-12-31,13577.36
22_46_2012-9-7,821.26
15_6_2012-5-25,66019.07
37_78_2011-7-8,19583.13
12_49_2010-3-19,3607.98
11_59_2011-7-22,16806.05
33_64_2012-7-13,19450.06
3_39_2012-3-9,36787.47
20_55_2011-9-9,4308.74
20_47_2011-12-2,40.24
2_22_2011-5-20,7664.12
16_4_2010-2-19,29309.94
26_32_2011-3-18,5429.12
4_51_2011-9-23,548.83
26_39_2012-5-25,2394.0
44_75_2011-2-4,1141.71
26_7_2012-1-20,193.1
11_46_2010-9-24,4425.47
13_69_2011-4-29,6169.46
8_59_2011-11-25,10491.09
25_10_2012-4-13,51773.9
2_3_2012-3-30,4133.73
7_67_2012-1-27,371.0
35_74_2012-8-24,38570.09
40_63_2010-11-19,14169.46
28_64_2011-11-4,159.24
20_43_2011-11-4,23212.3
42_15_2010-8-27,2648.09
17_75_2011-6-24,11.64
1_62_2012-4-13,35108.45
15_9_2011-7-22,923.13
9_62_2011-7-8,20771.37
14_5_2012-9-21,13347.19
15_18_2010-7-30,2086.75
35_74_2012-4-13,40274.36
5_39_2010-4-23,34977.71
2_55_2011-10-28,9700.72
4_19_2012-8-17,738.85
16_56_2011-4-15,17842.07
34_2_2012-6-22,16374.61
28_26_2011-5-6,22813.34
39_28_2010-11-12,1332.0
9_78_2011-4-22,3333.3
3_70_2012-4-20,20516.58
14_21_2012-8-17,43760.79
16_53_2011-9-16,88.0
35_77_2012-2-3,2162.32
29_0_2011-7-15,1664.98
9_28_2010-11-19,2338.97
9_20_2012-3-23,12827.35
12_35_2010-4-23,8525.52
15_9_2010-5-21,4423.19
43_79_2011-6-24,5863.61
31_49_2010-12-24,459.0
13_43_2010-3-5,11451.83
42_16_2011-4-8,4117.5
2_77_2012-2-17,23578.13
19_78_2012-1-20,14353.67
40_27_2012-8-17,825.91
25_68_2011-7-15,2039.45
35_6_2011-1-21,2669.71
28_53_2011-6-10,61.6
14_72_2011-8-12,19850.98
16_73_2011-12-30,100000.0
7_4_2012-9-21,14281.2
18_33_2011-8-5,38483.04
4_68_2010-7-9,4412.01
13_72_2010-3-19,6681.7
10_0_2011-4-1,25929.3
8_78_2012-3-30,6901.23
25_10_2010-8-20,50406.59
3_28_2012-4-20,1740.0
3_49_2012-6-1,1105.17
28_47_2011-12-2,35.12
14_46_2011-8-19,771.93
42_52_2011-5-13,4209.28
37_68_2010-8-20,73.44
42_8_2010-3-19,675.36
23_6_2012-1-13,1059.69
20_69_2010-4-2,10598.05
18_57_2011-9-9,4137.02
40_3_2010-9-24,2437.56
39_18_2012-5-4,1164.9
6_69_2010-6-4,6912.52
40_30_2012-4-13,48347.88
42_55_2011-7-22,3857.14
2_28_2012-1-20,1188.07
21_7_2011-2-25,6655.24
15_25_2011-9-16,10156.19
30_73_2011-10-7,61816.77
20_18_2011-12-2,2582.28
27_49_2011-11-11,737.19
20_66_2011-11-18,17315.46
30_33_2011-5-27,28396.89
3_63_2012-3-16,43269.31
15_69_2010-12-24,34157.4
43_25_2010-7-2,4116.87
20_20_2010-8-6,5770.44
3_72_2012-10-26,5856.81
12_68_2012-8-24,4047.61
27_79_2012-7-13,6146.43
5_23_2011-2-11,3267.2
2_25_2012-3-16,8468.75
28_46_2012-10-19,1562.31
7_7_2010-9-24,6842.11
3_47_2012-5-18,10.0
1_14_2010-12-17,40193.56
36_73_2012-8-31,71028.71
1_62_2011-1-28,29874.89
20_70_2012-4-6,21211.99
23_51_2010-11-12,142.95
31_19_2011-12-30,84.61
8_65_2011-8-19,11446.13
5_3_2011-11-11,4974.66
42_71_2012-3-30,20264.02
4_69_2010-12-3,14866.79
42_71_2011-3-18,17982.1
13_69_2011-9-23,6480.53
32_50_2011-9-2,1215.0
1_14_2011-4-22,69624.61
31_3_2012-10-12,63.54
13_10_2012-9-28,42915.33
34_52_2010-6-4,3905.98
5_62_2012-8-24,32211.55
40_55_2011-2-25,6842.07
15_72_2012-5-25,21597.17
0_80_2012-7-13,0.06
4_25_2010-8-20,15586.54
30_53_2010-7-30,888.8
15_77_2011-6-3,25471.75
30_13_2012-10-26,4.0
14_4_2010-6-25,36729.45
20_6_2011-12-16,1960.81
23_1_2010-7-23,159.79
43_30_2012-6-1,57278.63
2_22_2011-2-18,8339.72
23_49_2010-4-23,8.94
5_20_2011-2-11,9237.18
30_62_2012-3-2,9039.5
34_17_2010-4-30,4593.78
41_17_2010-10-22,10053.35
6_6_2010-6-25,32756.25
0_51_2011-9-9,194.89
23_71_2012-7-6,33719.75
9_59_2011-5-13,22705.84
26_32_2011-11-18,8943.54
38_8_2010-2-12,337.0
34_49_2012-2-17,1069.54
35_3_2010-11-26,2927.47
22_37_2010-4-9,1144.74
44_5_2010-3-19,6172.76
6_34_2011-9-9,1778.5
24_64_2010-8-13,18302.97
27_9_2011-6-24,43.0
36_51_2011-8-5,21.65
8_73_2012-7-27,53061.95
5_6_2011-7-1,71117.71
39_10_2011-1-21,30531.43
16_3_2010-2-12,3681.82
19_53_2011-8-5,96.8
35_52_2011-8-5,5240.28
10_52_2012-5-25,2989.05
1_44_2011-2-4,3509.0
18_15_2011-4-15,2827.16
27_30_2012-7-20,51118.94
22_56_2011-11-25,25326.74
38_55_2011-7-8,789.66
22_57_2012-1-13,787.87
27_63_2011-3-18,29599.7
4_7_2010-12-31,11845.78
26_75_2011-2-11,26807.77
35_52_2011-10-28,4018.32
22_63_2010-10-29,7258.17
2_14_2011-4-8,35893.4
15_4_2010-7-23,42557.58
20_28_2010-3-5,428.38
3_75_2012-5-18,3047.0
3_58_2012-3-30,57302.51
24_29_2012-6-15,2566.59
42_19_2011-12-2,398.34
31_51_2011-2-4,38.45
15_58_2011-10-21,81254.76
16_80_2012-10-12,30.0
18_35_2011-4-1,1949.11
12_0_2011-12-9,52520.88
14_52_2010-6-11,6936.42
21_7_2011-12-2,9265.54
0_69_2012-8-24,49828.59
6_9_2010-7-16,1117.88
8_73_2011-7-22,43610.47
0_32_2011-11-18,40274.83
35_43_2011-6-17,18479.35
32_56_2011-5-13,36381.72
13_74_2012-8-24,730.48
39_70_2010-6-18,20713.96
3_51_2011-4-1,709.19
12_23_2012-6-22,2425.37
34_47_2010-10-15,130.0
28_50_2011-6-3,2205.0
1_27_2011-9-9,6885.25
25_15_2010-2-19,2761.22
3_46_2011-9-16,3180.96
28_15_2012-6-29,7685.67
20_16_2011-4-29,19475.89
30_63_2011-9-30,16165.2
15_57_2012-5-4,9821.2
24_35_2011-7-8,6244.28
32_53_2011-7-8,316.8
7_17_2012-7-27,1540.03
43_58_2012-8-10,41295.59
32_23_2012-9-21,1716.77
18_15_2011-9-23,2151.54
27_71_2011-6-17,44717.98
17_19_2010-9-10,688.76
24_2_2011-4-15,12044.5
29_66_2012-7-20,4975.31
5_10_2012-10-5,69175.16
16_33_2010-7-23,45810.59
11_23_2011-4-8,2786.7
32_34_2010-7-30,516.88
28_66_2012-8-24,12653.03
29_48_2012-7-6,8.0
15_50_2010-2-19,230.0
39_34_2011-8-5,1590.0
25_19_2010-3-19,753.79
1_19_2012-8-24,745.28
16_5_2012-5-18,14655.06
3_53_2012-5-18,423.0
10_69_2010-10-8,17174.06
24_70_2012-8-17,10192.83
34_63_2010-4-30,31235.52
20_0_2011-7-1,14609.42
4_51_2011-2-4,877.89
36_43_2012-6-1,673.64
36_79_2010-7-30,5769.8
8_4_2011-7-22,23811.99
11_37_2012-6-8,5860.97
13_72_2012-6-15,7344.94
40_66_2012-10-5,4254.89
16_3_2012-8-3,5932.6
44_8_2012-3-9,21.96
15_7_2011-7-22,25343.37
36_71_2010-3-12,55355.64
7_7_2010-8-13,8175.6
28_52_2012-10-26,4618.7
27_43_2011-4-8,20172.25
13_65_2011-10-14,5210.31
10_0_2011-7-8,13370.53
21_48_2011-11-25,26884.01
30_74_2012-8-17,23225.09
21_32_2010-3-26,12129.69
13_50_2011-9-9,510.0
28_35_2010-8-6,9213.66
17_68_2012-6-22,3131.7
34_37_2010-5-28,2404.58
7_3_2011-12-16,3120.48
16_34_2010-9-24,1533.97
30_78_2011-6-10,14652.96
16_52_2010-10-8,4784.67
13_19_2011-4-1,702.33
28_1_2012-5-25,14119.43
19_12_2010-11-12,7149.63
33_56_2010-12-24,100000.0
36_43_2010-2-19,788.68
32_49_2012-9-21,1499.2
34_1_2011-2-11,13421.24
20_57_2012-4-6,3976.2
2_65_2012-3-23,14676.72
2_18_2012-9-28,1634.97
41_1_2012-6-15,53985.62
22_26_2011-11-18,6004.85
17_57_2012-9-21,3490.17
31_4_2012-9-21,9401.31
28_75_2012-3-23,92.58
39_67_2011-11-4,573.88
13_75_2011-6-17,-1.88
28_17_2010-3-26,17715.13
23_66_2010-5-21,7310.08
29_78_2011-12-16,5422.77
22_71_2011-7-22,1592.29
5_44_2010-4-2,3111.0
44_56_2011-9-23,10782.69
2_74_2011-10-14,34406.84
23_1_2011-10-14,250.67
36_33_2011-4-22,17724.68
0_66_2010-4-16,17678.66
40_58_2012-8-31,12019.68
43_59_2010-2-19,10439.31
9_10_2010-6-18,81475.84
43_55_2010-9-10,3899.21
35_28_2011-2-4,1028.0
37_53_2012-7-20,252.0
1_72_2011-6-3,12714.55
0_2_2012-7-27,27759.99
34_55_2012-1-13,4810.5
22_34_2011-12-23,2030.0
44_35_2012-6-1,3142.81
19_14_2011-11-11,39540.17
33_58_2012-8-3,75029.96
32_1_2012-2-10,12758.57
30_32_2010-6-11,17412.64
34_33_2012-9-21,36298.24
3_70_2012-10-26,10816.12
15_30_2011-12-9,41358.61
1_50_2011-1-7,4514.0
8_20_2010-7-9,3343.29
4_72_2010-6-25,74507.98
22_48_2012-6-29,5647.58
23_16_2010-8-27,83.0
29_71_2011-11-4,33445.66
4_34_2011-8-12,3101.0
40_72_2010-11-12,1303.72
1_76_2011-1-28,67181.85
6_67_2010-4-23,445.84
14_14_2010-10-1,33399.16
26_76_2011-5-20,27980.5
28_78_2012-7-27,3369.44
28_34_2011-1-28,1282.0
34_10_2012-10-12,24393.39
44_32_2012-3-16,17691.51
16_12_2011-3-25,4843.85
21_23_2012-8-31,3764.74
13_18_2010-6-4,1139.0
39_33_2012-3-2,43726.16
12_13_2012-2-3,22655.41
39_12_2012-4-13,4946.21
7_58_2010-3-5,34627.14
40_58_2011-4-29,7755.66
20_68_2010-12-24,2445.5
6_26_2011-2-11,11980.1
29_16_2010-11-26,29.5
13_69_2011-1-7,6657.71
35_17_2010-12-31,6088.33
3_34_2010-5-14,414.77
44_5_2012-1-20,6172.76
10_18_2010-10-1,2446.0
3_4_2010-11-26,47171.07
31_37_2012-10-12,2.97
0_50_2011-2-18,2703.0
4_62_2011-3-25,48632.34
29_66_2012-5-25,4327.87
16_17_2010-8-13,7260.97
39_62_2012-6-22,14930.32
44_57_2010-7-30,1303.34
34_78_2011-5-6,17815.65
1_63_2010-12-31,83921.62
2_27_2010-11-26,3833.71
36_1_2011-10-7,407.88
6_9_2010-8-20,1296.47
16_46_2010-12-10,1774.14
5_43_2012-7-6,15637.93
20_52_2012-6-22,4395.98
1_4_2012-1-13,62740.12
15_38_2011-10-7,11.97
0_48_2012-7-27,9595.03
17_64_2012-8-3,549.81
18_2_2010-8-6,10721.89
24_57_2012-9-7,5173.31
43_35_2010-11-12,5145.16
5_5_2012-3-9,22993.48
3_47_2011-2-25,108.92
32_3_2012-2-3,4224.93
25_72_2011-1-7,50275.86
41_56_2010-7-16,29716.71
43_32_2011-4-29,20901.99
34_72_2012-8-3,40367.98
30_71_2010-12-31,53890.81
31_43_2010-10-29,437.38
8_16_2011-11-18,12166.41
27_51_2010-11-26,3158.28
32_27_2012-10-26,1474.29
25_78_2011-12-30,16814.84
37_3_2012-6-22,67.82
23_32_2012-5-11,12712.13
16_24_2010-10-15,5436.79
15_56_2010-3-5,49721.83
44_53_2010-12-31,105.6
1_74_2012-6-8,1415.09
20_3_2010-3-26,4922.79
34_3_2010-5-28,5400.7
43_37_2011-9-23,3185.88
12_55_2010-4-23,16576.93
5_32_2012-10-19,40119.53
31_17_2012-10-12,0.82
31_32_2011-3-11,11534.7
31_76_2011-6-24,42174.32
23_1_2012-10-12,334.04
29_12_2010-9-24,346.78
21_75_2011-9-16,102.5
7_7_2011-6-17,5780.95
5_71_2010-5-14,100000.0
3_49_2010-9-17,58.25
2_13_2012-10-19,13919.79
7_18_2012-4-20,608.19
43_4_2012-8-24,26818.89
22_30_2010-8-27,100000.0
38_51_2011-3-18,52.8
0_63_2010-10-1,35966.67
4_72_2011-4-15,85093.7
32_65_2012-3-16,19640.46
28_47_2010-11-5,232.76
6_33_2011-2-4,31198.57
17_25_2012-7-20,2362.44
26_53_2010-3-26,88.0
12_40_2010-7-2,70.0
33_0_2010-7-9,27218.37
38_67_2012-8-17,946.32
40_72_2010-11-26,1477.62
35_72_2011-7-29,51855.93
38_77_2012-7-13,3257.21
21_73_2010-3-12,24050.17
25_37_2012-2-24,3842.29
39_17_2012-7-6,5129.85
20_9_2011-5-20,1696.87
11_42_2011-4-15,15977.16
39_7_2012-2-3,11110.53
40_55_2011-6-10,2785.13
7_15_2010-4-23,1408.98
17_74_2010-4-9,694.18
30_73_2012-10-26,62272.84
10_57_2012-1-6,4333.01
18_24_2010-4-23,3266.09
11_77_2012-7-13,37535.69
40_57_2010-7-30,569.5
2_1_2012-8-24,24759.63
11_30_2010-5-14,87577.92
42_62_2012-6-29,6874.05
18_2_2012-3-23,10012.18
32_15_2011-6-3,5477.34
23_1_2010-4-30,233.3
33_73_2011-1-21,100000.0
16_75_2010-2-26,53047.44
9_3_2010-5-28,5445.2
28_7_2010-3-26,18923.8
32_56_2011-6-24,40874.52
38_65_2010-9-3,8005.54
31_33_2011-2-11,17096.11
17_50_2010-3-5,690.0
10_10_2011-11-25,48761.19
42_65_2010-5-21,5969.21
27_58_2012-8-10,26908.48
13_37_2011-10-14,3919.85
1_51_2011-5-13,269.14
6_45_2010-4-30,48.89
5_10_2010-12-10,72226.9
16_34_2012-3-2,1597.5
15_2_2010-12-31,32533.18
3_39_2012-4-13,36114.55
28_70_2010-8-27,25639.58
3_74_2012-3-30,561.32
30_39_2011-4-29,9209.31
16_52_2012-2-10,2525.38
1_29_2011-8-26,3624.13
44_21_2010-5-21,4929.7
3_67_2012-4-13,298.58
38_3_2012-5-25,112.73
32_13_2010-8-13,13650.03
30_7_2010-3-5,338.21
13_53_2012-6-15,90.0
0_76_2011-11-25,100000.0
10_0_2011-12-9,25778.9
25_2_2010-2-26,13972.61
42_1_2012-3-9,21053.87
13_53_2012-1-6,316.8
18_26_2012-1-13,3365.53
39_25_2011-8-12,5630.76
19_49_2011-4-29,12709.05
4_12_2012-4-27,6538.39
1_50_2010-2-12,4514.0
35_28_2012-3-23,2048.24
11_18_2012-10-5,1444.59
25_33_2010-2-5,60638.73
13_14_2011-7-8,39342.66
16_26_2012-2-10,10165.02
33_35_2011-11-11,11196.46
14_32_2010-8-20,27876.99
22_35_2010-10-29,5021.85
33_7_2010-4-9,16183.78
43_57_2011-4-29,1333.89
14_75_2010-10-15,0.84
42_17_2010-6-25,1317.48
19_25_2011-1-28,4848.34
43_5_2012-1-20,12869.46
29_59_2010-4-16,564.57
35_14_2010-7-30,21734.13
7_45_2010-4-16,9.12
9_51_2011-9-2,274.61
19_49_2012-5-25,14665.79
12_22_2010-5-14,7061.0
30_52_2011-4-29,29.71
2_55_2011-5-13,8719.33
21_8_2010-12-17,23231.58
9_25_2012-9-21,8518.9
24_58_2010-6-18,38072.18
18_33_2012-2-24,37450.94
7_9_2012-6-15,1412.25
43_69_2012-8-10,29169.21
4_53_2011-2-4,827.2
3_62_2010-4-9,46437.64
38_79_2011-5-27,3282.68
3_18_2012-2-24,2914.73
11_48_2011-7-22,9900.8
28_19_2010-12-31,1181.03
17_34_2010-6-18,650.81
11_35_2011-6-24,8557.88
21_48_2010-5-14,4567.09
8_35_2012-1-6,3282.68
32_30_2012-4-20,54387.23
11_62_2010-9-17,31411.35
1_46_2010-6-4,3848.97
12_44_2011-6-3,2558.5
2_64_2011-7-29,11954.71
34_45_2010-9-3,32.8
5_25_2010-5-14,7077.75
20_51_2010-7-30,542.69
33_53_2011-6-17,308.0
32_21_2010-2-19,12204.09
17_51_2010-7-9,788.96
28_66_2010-12-3,33170.41
8_43_2010-2-12,20103.99
34_63_2010-4-9,33022.2
28_74_2010-3-19,2235.45
9_18_2010-7-2,1723.4
27_15_2010-4-16,2874.9
35_78_2012-6-8,24573.57
24_9_2010-3-12,9.25
27_7_2011-3-18,6647.59
41_34_2012-10-19,5857.01
33_12_2011-1-28,8770.9
44_3_2011-10-21,6334.56
23_52_2010-4-23,35.74
35_68_2011-8-19,2321.98
43_19_2010-4-9,346.64
8_34_2011-3-18,14.0
11_15_2010-3-19,8731.12
25_24_2011-10-7,4332.68
24_30_2012-10-19,81907.92
38_6_2011-4-29,945.12
39_24_2012-8-10,3435.97
27_68_2011-6-10,1731.25
23_63_2011-10-28,11161.99
12_56_2012-2-24,40591.19
33_15_2011-9-30,11071.59
25_23_2012-5-18,1098.07
18_42_2011-11-11,2898.3
10_13_2012-3-9,10271.93
22_79_2012-8-3,22.0
29_70_2012-3-16,91.68
19_50_2012-6-1,280.0
2_51_2011-5-6,553.1
5_48_2010-6-25,11154.57
35_8_2010-10-15,14561.43
34_66_2010-8-20,11830.33
25_12_2010-10-22,4593.79
30_59_2012-3-30,552.24
11_20_2010-4-9,6979.49
32_57_2012-7-20,11284.7
40_75_2010-6-18,220.94
28_25_2011-6-24,11999.34
7_53_2011-11-11,61.6
40_8_2010-10-15,1811.65
12_72_2011-4-22,73571.55
5_63_2011-12-16,55465.7
22_72_2012-7-20,455.0
40_68_2011-1-21,790.64
9_74_2010-6-18,915.72
18_49_2012-4-20,6560.65
20_25_2012-9-7,7489.38
39_2_2010-12-10,17210.32
9_24_2010-10-22,7272.97
36_70_2012-4-13,383.35
39_76_2011-8-19,49330.08
21_47_2010-3-26,158.0
28_71_2011-11-25,10424.68
2_49_2011-6-3,3329.5
6_52_2011-7-29,4954.75
33_28_2011-12-2,2417.75
31_68_2010-10-8,33.34
16_16_2010-3-26,10323.0
21_7_2011-12-23,8936.7
17_55_2012-7-13,6432.8
11_77_2011-4-29,31224.38
35_66_2012-7-13,20469.78
28_63_2010-5-7,24253.97
37_77_2011-9-9,25101.01
39_12_2011-7-15,3981.43
4_38_2012-2-3,35.91
25_64_2010-7-23,17211.62
12_78_2012-7-13,30762.36
39_26_2012-8-17,12020.9
32_11_2010-3-19,6865.38
30_1_2011-1-14,389.38
38_59_2012-8-3,844.53
20_30_2012-7-6,54186.49
12_49_2010-2-26,2046.5
4_3_2011-2-18,7367.42
22_3_2011-9-2,3022.02
6_5_2011-11-25,38101.47
40_17_2012-10-26,1874.24
19_49_2012-4-6,15842.45
34_10_2012-5-18,25123.8
1_26_2010-9-17,33377.99
9_26_2011-1-14,13667.5
2_13_2011-1-21,13367.78
40_78_2012-4-6,824.67
21_46_2010-6-4,723.37
15_67_2012-10-12,1066.68
2_77_2010-12-3,20562.11
8_41_2011-10-14,267.0
5_72_2011-9-30,79924.24
11_66_2011-9-30,19727.67
18_6_2011-5-27,26279.75
44_15_2012-4-13,2163.39
18_72_2011-1-7,50190.62
22_65_2012-10-26,2031.14
1_26_2011-8-5,43657.13
16_65_2012-6-1,30310.78
28_7_2012-7-20,16020.58
36_33_2012-9-21,17639.81
21_45_2010-6-11,29.56
25_13_2010-11-12,10191.18
10_49_2010-5-14,15152.98
41_69_2011-11-11,47244.76
22_53_2011-12-30,167.2
21_12_2010-3-26,3733.46
4_70_2010-12-24,21892.83
36_23_2010-4-9,31.0
32_52_2010-3-19,5041.04
41_68_2011-10-21,1902.28
9_72_2010-4-23,8330.93
43_64_2012-4-20,10329.48
20_62_2011-7-8,41751.97
36_62_2012-10-26,11929.84
14_5_2012-8-10,15366.02
31_43_2010-4-16,712.48
24_69_2012-4-6,10206.55
23_72_2011-7-22,31889.94
18_5_2012-3-9,10230.56
13_76_2012-7-27,44928.13
43_33_2012-6-22,35233.33
21_65_2011-8-19,5295.89
43_25_2010-7-23,3841.5
3_30_2012-7-13,59510.41
17_4_2011-8-12,27195.08
5_51_2011-6-10,568.42
31_4_2011-12-2,9165.83
21_26_2010-12-24,14172.0
31_19_2012-10-19,28.17
23_56_2010-12-3,302.88
19_13_2012-1-13,11639.48
25_58_2010-9-24,40999.63
40_43_2010-10-29,5732.46
23_6_2012-10-19,752.0
4_66_2012-4-13,29691.52
7_18_2012-10-19,736.9
15_28_2011-1-21,1748.5
35_3_2011-7-29,4565.28
19_30_2012-6-22,35306.7
26_74_2010-3-26,30084.95
39_69_2012-3-16,5820.95
34_57_2012-1-27,2153.56
9_67_2011-6-17,523.34
4_59_2010-10-8,33971.02
13_25_2010-9-24,5913.31
43_35_2010-4-23,4404.54
21_71_2012-9-28,12445.77
42_11_2011-6-17,2527.55
16_21_2010-2-26,12072.85
1_61_2010-3-12,12.0
37_32_2011-11-4,18768.34
40_53_2010-8-20,193.6
44_22_2012-2-10,1657.0
13_17_2011-1-28,7295.21
8_59_2010-5-21,11138.06
36_78_2010-9-10,20176.67
9_15_2012-1-20,4688.27
35_52_2012-8-17,3698.32
0_10_2011-5-13,44411.23
0_62_2012-3-30,28255.73
26_63_2011-12-23,4560.03
10_33_2012-8-24,54249.38
24_73_2010-4-16,100000.0
1_7_2012-5-4,25794.05
10_28_2010-4-30,1791.5
1_57_2011-10-14,13562.23
30_7_2011-9-23,314.1
42_66_2011-12-23,26896.47
4_6_2012-6-15,52619.0
2_20_2010-5-28,7896.0
7_69_2010-4-9,6312.43
17_62_2010-9-24,9184.03
34_30_2012-3-16,32542.71
17_59_2012-7-27,11542.35
9_37_2011-1-28,4580.8
15_74_2011-12-30,2469.1
27_3_2011-6-24,5293.05
4_1_2012-3-16,26696.15
41_56_2012-6-1,43593.94
1_2_2012-4-13,30858.91
26_39_2012-3-9,2015.22
37_10_2011-4-8,20756.12
9_33_2010-12-10,66276.69
9_79_2011-6-24,215.59
42_52_2011-3-4,4579.68
40_6_2012-3-2,15843.99
14_30_2012-9-14,72258.82
17_6_2011-11-4,3912.89
2_19_2011-3-25,1266.33
3_17_2012-7-27,10820.95
25_42_2010-9-17,4887.34
1_20_2010-12-24,34922.64
20_34_2012-7-27,717.92
4_11_2011-5-27,6812.36
7_47_2011-2-11,24.88
5_74_2011-9-30,56386.59
30_68_2012-8-17,69.06
16_72_2012-5-11,58123.94
18_24_2010-8-13,4396.39
33_76_2012-7-20,100000.0
36_66_2011-7-22,7165.65
27_29_2010-10-1,2405.64
32_64_2012-6-8,12505.28
20_12_2010-9-24,5414.88
8_33_2011-5-27,46930.66
14_33_2011-11-4,58535.08
13_57_2011-2-4,4903.14
0_46_2011-4-29,2299.07
3_32_2010-10-15,23473.42
39_16_2011-8-5,7455.31
24_4_2012-4-20,45162.63
23_66_2010-8-6,3950.16
19_9_2011-10-21,1695.48
28_37_2012-7-27,1995.41
29_43_2012-8-17,253.0
20_15_2011-5-20,12528.02
39_78_2012-6-15,6748.28
18_6_2012-8-17,14474.68
20_35_2012-1-20,6506.79
41_65_2010-9-17,16444.17
19_5_2011-3-18,27642.66
41_25_2012-2-3,7587.23
36_21_2011-8-12,772.01
41_1_2011-4-22,44999.72
1_14_2010-3-19,67510.76
37_65_2010-5-21,20847.87
35_27_2012-2-3,1468.65
22_5_2010-4-2,3950.0
18_58_2012-9-14,33192.95
20_27_2011-12-23,2698.76
22_48_2011-9-16,8127.72
1_18_2012-10-26,3797.41
15_35_2010-7-23,11342.66
27_27_2011-2-11,1218.0
10_59_2012-3-2,17511.48
34_49_2010-10-15,764.17
21_56_2011-11-18,60127.39
34_56_2010-10-8,12434.0
22_48_2012-3-2,8177.92
4_46_2010-2-5,4995.51
28_63_2010-10-15,17909.49
19_28_2012-5-11,2747.55
10_43_2012-2-17,28032.32
36_35_2011-1-7,214.95
1_78_2011-4-22,4866.52
40_12_2010-10-22,1359.4
17_74_2012-7-13,1205.9
12_50_2012-8-31,6195.0
19_30_2011-7-1,38427.44
3_22_2010-8-6,6142.26
1_77_2012-10-19,14380.23
19_51_2010-12-17,1456.66
32_2_2010-3-19,14673.99
25_13_2012-5-25,7463.52
19_69_2010-5-14,14233.4
15_27_2011-8-5,6087.89
6_19_2010-2-26,927.86
19_1_2011-9-2,41079.87
40_20_2010-12-10,2264.3
2_59_2011-3-4,30115.11
27_77_2010-3-26,15192.87
7_37_2011-4-15,2985.2
5_34_2012-8-24,3446.39
0_15_2011-12-16,18435.41
26_1_2011-4-15,43.07
31_70_2012-3-30,77.52
19_59_2010-11-5,24473.71
16_64_2010-12-3,28213.99
17_6_2011-9-9,11791.57
41_51_2011-6-3,303.25
17_13_2012-6-15,3907.15
20_63_2011-10-21,32716.94
31_66_2011-6-3,5692.31
20_16_2010-8-13,13416.55
25_69_2010-7-23,6501.59
40_25_2011-7-29,1342.3
10_15_2012-8-3,4023.66
30_79_2011-6-24,4563.23
43_1_2011-2-25,16658.7
38_78_2010-3-19,5278.62
1_26_2011-8-26,44984.79
28_13_2010-5-14,24458.0
31_35_2012-5-18,129.66
5_37_2011-3-18,4981.78
25_6_2010-6-11,23885.87
21_74_2011-1-28,944.58
14_57_2011-6-3,3764.41
12_73_2012-6-8,100000.0
42_4_2011-5-6,15068.27
9_76_2010-8-27,60741.8
7_63_2011-4-22,12683.03
0_15_2011-7-22,3217.71
44_69_2010-4-9,9960.23
33_20_2010-6-4,8748.24
15_52_2012-6-15,5945.99
11_34_2011-10-28,7387.5
40_27_2012-7-13,353.19
35_3_2011-9-2,5561.2
39_10_2010-2-19,34421.2
25_75_2012-10-5,51906.2
39_70_2012-10-26,10519.1
43_68_2012-9-21,2059.95
12_39_2010-10-22,29089.91
29_16_2012-6-1,7.05
7_72_2011-9-2,1423.13
29_6_2010-2-26,704.54
